order_item_id,order_id ,product_id ,quantity ,total_price
2316,544,26,1,31932
2317,1557,49,3,184926
2318,303,90,1,48184
2319,1528,25,1,8607
2320,1743,94,1,32444
2321,821,79,3,79308
2322,1026,10,1,80954
2323,1196,84,3,8610
2324,1598,95,4,43700
2325,985,50,2,70670
2326,1335,82,2,9550
2327,1012,65,2,160106
2328,1451,74,4,226024
2329,46,31,1,54837
2330,789,63,1,123542
2331,1091,88,2,4606
2332,1081,76,1,29417
2333,263,95,2,21850
2334,816,66,1,37917
2335,1634,52,2,38622
2336,203,79,3,79308
2337,87,7,1,32711
2338,1123,73,1,90092
2339,1991,77,1,38358
2340,633,80,1,15160
2341,409,18,2,11800
2342,1399,62,1,99242
2343,102,66,1,37917
2344,1925,62,1,99242
2345,1701,2,1,39576
2346,297,19,1,19185
2347,372,91,2,24336
2348,211,76,1,29417
2349,1700,8,4,238080
2350,54,28,4,58628
2351,1316,36,3,15198
2352,1349,37,2,4498
2353,1872,94,1,32444
2354,281,66,1,37917
2355,340,84,1,2870
2356,1655,73,3,270276
2357,1979,97,2,182394
2358,1337,66,4,151668
2359,727,74,1,56506
2360,633,77,4,153432
2361,1963,68,4,25876
2362,709,82,2,9550
2363,931,18,3,17700
2364,27,58,3,307365
2365,1921,86,2,15328
2366,1908,80,1,15160
2367,1090,15,2,247694
2368,229,31,1,54837
2369,547,92,1,43938
2370,1769,42,1,19187
2371,530,88,1,2303
2372,815,74,1,56506
2373,447,25,2,17214
2374,1144,100,4,105804
2375,1060,64,2,101220
2376,1060,72,1,28435
2377,1321,99,2,10984
2378,1743,37,3,6747
2379,652,92,2,87876
2380,1594,21,2,36656
2381,137,5,3,217935
2382,1574,19,1,19185
2383,1542,64,3,151830
2384,1045,70,4,48160
2385,1178,55,4,150100
2386,1457,57,2,133438
2387,1621,17,1,39572
2388,1449,2,2,79152
2389,1384,82,1,4775
2390,1625,10,2,161908
2391,909,23,4,145820
2392,1991,85,3,10065
2393,1639,59,1,128900
2394,1839,44,2,24466
2395,905,49,3,184926
2396,1476,69,1,13563
2397,416,43,4,46724
2398,1799,13,1,77776
2399,1557,40,1,86599
2400,1971,21,1,18328
2401,1706,57,3,200157
2402,1973,92,1,43938
2403,1206,71,2,15578
2404,1266,55,1,37525
2405,1577,31,1,54837
2406,1487,19,3,57555
2407,1644,11,2,171398
2408,423,96,2,189674
2409,825,32,3,64980
2410,1912,57,1,66719
2411,489,100,1,26451
2412,379,83,3,25272
2413,724,64,1,50610
2414,892,95,1,10925
2415,915,6,2,139960
2416,383,94,1,32444
2417,1437,15,1,123847
2418,1684,6,1,69980
2419,1184,98,1,59098
2420,24,13,3,233328
2421,955,92,1,43938
2422,339,74,1,56506
2423,1103,83,1,8424
2424,671,3,1,89038
2425,686,63,2,247084
2426,190,21,1,18328
2427,1764,66,2,75834
2428,1253,16,1,139602
2429,1866,35,2,32854
2430,621,61,1,132454
2431,581,30,2,12290
2432,1381,70,1,12040
2433,313,18,2,11800
2434,543,81,1,31288
2435,1354,57,1,66719
2436,1366,19,1,19185
2437,1800,2,1,39576
2438,758,3,1,89038
2439,1845,24,2,238954
2440,479,91,1,12168
2441,1484,46,1,90175
2442,1554,40,2,173198
2443,906,59,1,128900
2444,223,69,4,54252
2445,1721,38,1,14877
2446,816,63,1,123542
2447,113,77,1,38358
2448,484,20,1,18286
2449,924,59,4,515600
2450,1020,78,2,52538
2451,1091,97,1,91197
2452,1612,84,1,2870
2453,1021,24,1,119477
2454,764,14,3,322419
2455,85,84,2,5740
2456,702,85,3,10065
2457,51,77,1,38358
2458,1517,51,2,94618
2459,482,83,2,16848
2460,1127,21,2,36656
2461,1699,58,2,204910
2462,174,80,2,30320
2463,1155,11,3,257097
2464,402,6,3,209940
2465,307,69,1,13563
2466,866,92,1,43938
2467,604,29,4,95056
2468,1845,5,3,217935
2469,1554,33,1,13065
2470,805,4,2,55966
2471,229,39,2,12968
2472,1840,9,2,215120
2473,754,72,1,28435
2474,478,35,1,16427
2475,585,37,2,4498
2476,606,15,2,247694
2477,1829,48,1,34196
2478,1837,49,1,61642
2479,1043,97,2,182394
2480,1103,33,1,13065
2481,1106,16,1,139602
2482,600,82,1,4775
2483,818,100,1,26451
2484,245,18,2,11800
2485,365,4,3,83949
2486,1651,74,4,226024
2487,670,72,2,56870
2488,1260,74,1,56506
2489,1279,34,1,16296
2490,1355,21,2,36656
2491,1075,67,4,123708
2492,1205,9,3,322680
2493,24,50,1,35335
2494,1570,30,1,6145
2495,1445,10,2,161908
2496,410,27,2,152096
2497,1081,59,1,128900
2498,1992,87,1,19236
2499,95,16,2,279204
2500,1885,65,2,160106
2501,1535,42,4,76748
2502,956,28,4,58628
2503,409,94,2,64888
2504,1670,35,1,16427
2505,985,13,2,155552
2506,264,57,1,66719
2507,527,76,1,29417
2508,869,59,4,515600
2509,639,19,1,19185
2510,194,82,1,4775
2511,546,51,4,189236
2512,970,87,3,57708
2513,1175,32,2,43320
2514,535,72,1,28435
2515,19,3,1,89038
2516,38,7,1,32711
2517,1869,6,2,139960
2518,1814,42,1,19187
2519,762,53,4,338996
2520,62,73,2,180184
2521,671,65,2,160106
2522,601,77,1,38358
2523,1110,73,1,90092
2524,1579,92,3,131814
2525,1196,99,3,16476
2526,872,66,1,37917
2527,166,13,1,77776
2528,1853,45,3,249357
2529,268,33,1,13065
2530,77,39,3,19452
2531,418,82,2,9550
2532,391,91,1,12168
2533,1950,10,1,80954
2534,1111,38,1,14877
2535,1475,22,3,35958
2536,793,75,3,22104
2537,1817,54,3,43800
2538,1082,7,3,98133
2539,656,98,2,118196
2540,1679,43,3,35043
2541,1352,17,1,39572
2542,1684,2,1,39576
2543,950,91,2,24336
2544,341,22,1,11986
2545,66,26,4,127728
2546,1754,64,1,50610
2547,420,85,1,3355
2548,1477,58,1,102455
2549,1893,52,2,38622
2550,919,66,4,151668
2551,894,10,2,161908
2552,269,50,2,70670
2553,339,72,1,28435
2554,1872,26,3,95796
2555,487,32,1,21660
2556,110,49,2,123284
2557,1717,88,1,2303
2558,720,69,1,13563
2559,832,19,1,19185
2560,1641,63,1,123542
2561,1638,44,2,24466
2562,641,21,2,36656
2563,830,16,1,139602
2564,225,70,2,24080
2565,851,54,3,43800
2566,1858,33,3,39195
2567,1140,42,4,76748
2568,786,22,1,11986
2569,1552,62,1,99242
2570,164,90,2,96368
2571,1712,41,2,22228
2572,94,14,1,107473
2573,1978,25,4,34428
2574,347,79,1,26436
2575,1358,41,1,11114
2576,1073,26,1,31932
2577,1084,66,2,75834
2578,1056,92,1,43938
2579,690,91,1,12168
2580,264,87,1,19236
2581,1378,53,1,84749
2582,1792,40,2,173198
2583,309,46,1,90175
2584,265,95,2,21850
2585,505,70,2,24080
2586,1084,84,1,2870
2587,50,55,1,37525
2588,1543,43,2,23362
2589,1111,83,1,8424
2590,1641,51,3,141927
2591,948,11,2,171398
2592,1181,66,1,37917
2593,1945,36,2,10132
2594,1475,96,1,94837
2595,1346,48,2,68392
2596,761,56,1,83501
2597,220,9,3,322680
2598,947,68,2,12938
2599,1473,8,1,59520
2600,1304,21,1,18328
2601,288,42,1,19187
2602,1922,86,2,15328
2603,1685,91,1,12168
2604,1100,82,1,4775
2605,165,86,1,7664
2606,1314,37,2,4498
2607,946,76,2,58834
2608,1865,33,1,13065
2609,1539,43,4,46724
2610,555,54,4,58400
2611,223,83,2,16848
2612,1899,38,2,29754
2613,326,2,1,39576
2614,243,78,3,78807
2615,779,52,1,19311
2616,1067,24,2,238954
2617,925,75,3,22104
2618,135,34,1,16296
2619,1793,22,1,11986
2620,1119,20,1,18286
2621,269,67,2,61854
2622,311,86,4,30656
2623,1713,28,2,29314
2624,1205,73,2,180184
2625,193,12,1,119942
2626,145,47,1,75451
2627,1678,92,3,131814
2628,1622,84,2,5740
2629,1959,53,3,254247
2630,282,86,2,15328
2631,1514,13,2,155552
2632,231,56,2,167002
2633,1923,91,2,24336
2634,1693,37,2,4498
2635,527,53,1,84749
2636,1935,82,2,9550
2637,1914,64,3,151830
2638,1769,1,1,18728
2639,677,100,3,79353
2640,1662,63,2,247084
2641,1590,52,3,57933
2642,1074,34,4,65184
2643,228,19,1,19185
2644,72,77,1,38358
2645,1557,54,1,14600
2646,579,15,2,247694
2647,130,93,4,361780
2648,1866,77,1,38358
2649,1066,4,1,27983
2650,278,65,2,160106
2651,679,35,1,16427
2652,1983,4,4,111932
2653,251,87,4,76944
2654,1610,95,3,32775
2655,1130,24,1,119477
2656,509,7,2,65422
2657,627,100,2,52902
2658,1888,32,1,21660
2659,1888,3,1,89038
2660,947,13,1,77776
2661,1357,36,3,15198
2662,20,96,1,94837
2663,157,88,1,2303
2664,1658,22,2,23972
2665,764,20,4,73144
2666,1265,37,1,2249
2667,1656,17,2,79144
2668,857,24,2,238954
2669,459,55,1,37525
2670,1080,54,1,14600
2671,1239,54,1,14600
2672,760,67,2,61854
2673,605,39,4,25936
2674,974,15,2,247694
2675,18,62,2,198484
2676,1756,47,1,75451
2677,368,76,1,29417
2678,93,38,1,14877
2679,1177,81,1,31288
2680,181,77,1,38358
2681,1869,92,2,87876
2682,689,47,4,301804
2683,1545,31,3,164511
2684,1773,91,2,24336
2685,1796,32,4,86640
2686,923,59,2,257800
2687,1133,15,4,495388
2688,33,82,3,14325
2689,1015,61,3,397362
2690,144,87,2,38472
2691,1244,16,4,558408
2692,141,3,4,356152
2693,23,11,1,85699
2694,763,97,1,91197
2695,495,69,1,13563
2696,154,91,1,12168
2697,550,73,2,180184
2698,450,83,2,16848
2699,1340,93,1,90445
2700,1608,89,1,8642
2701,1389,88,4,9212
2702,1333,3,1,89038
2703,600,52,4,77244
2704,1671,10,3,242862
2705,1424,33,2,26130
2706,511,67,2,61854
2707,217,52,1,19311
2708,676,54,2,29200
2709,1968,39,4,25936
2710,316,23,1,36455
2711,1935,31,2,109674
2712,742,100,1,26451
2713,573,53,2,169498
2714,61,32,4,86640
2715,1201,26,1,31932
2716,1851,69,4,54252
2717,1499,86,3,22992
2718,826,29,2,47528
2719,97,53,2,169498
2720,686,84,4,11480
2721,445,59,1,128900
2722,1788,23,1,36455
2723,770,20,1,18286
2724,1370,72,2,56870
2725,1659,98,3,177294
2726,942,59,2,257800
2727,158,14,1,107473
2728,1505,99,4,21968
2729,1045,74,2,113012
2730,847,62,1,99242
2731,769,59,2,257800
2732,705,84,2,5740
2733,42,14,4,429892
2734,1598,73,1,90092
2735,752,12,4,479768
2736,1242,1,1,18728
2737,233,60,2,92290
2738,1687,25,2,17214
2739,1395,91,1,12168
2740,1250,34,1,16296
2741,917,62,2,198484
2742,200,2,2,79152
2743,1255,32,1,21660
2744,894,59,2,257800
2745,549,45,2,166238
2746,467,84,3,8610
2747,1627,91,4,48672
2748,451,41,1,11114
2749,818,38,2,29754
2750,1052,98,4,236392
2751,535,90,2,96368
2752,263,52,1,19311
2753,848,59,1,128900
2754,1236,43,2,23362
2755,1658,78,1,26269
2756,1452,33,2,26130
2757,754,53,3,254247
2758,1861,96,1,94837
2759,1231,40,2,173198
2760,273,50,1,35335
2761,1471,62,1,99242
2762,854,46,1,90175
2763,1766,15,1,123847
2764,347,35,2,32854
2765,1146,43,1,11681
2766,156,61,3,397362
2767,918,52,1,19311
2768,1370,53,1,84749
2769,1693,72,1,28435
2770,1169,1,2,37456
2771,466,73,4,360368
2772,1603,38,4,59508
2773,945,72,1,28435
2774,1185,16,2,279204
2775,1275,65,1,80053
2776,601,32,1,21660
2777,1063,14,1,107473
2778,1520,46,1,90175
2779,529,34,1,16296
2780,382,94,2,64888
2781,1754,47,1,75451
2782,1396,57,2,133438
2783,442,43,1,11681
2784,1263,23,4,145820
2785,1430,56,1,83501
2786,1666,26,1,31932
2787,1257,14,1,107473
2788,174,9,1,107560
2789,1502,28,1,14657
2790,707,55,2,75050
2791,117,5,2,145290
2792,1756,41,1,11114
2793,860,45,1,83119
2794,453,74,1,56506
2795,1347,77,1,38358
2796,921,35,4,65708
2797,50,10,1,80954
2798,1741,85,1,3355
2799,646,67,1,30927
2800,202,45,1,83119
2801,1951,84,1,2870
2802,1618,65,1,80053
2803,701,83,1,8424
2804,335,60,1,46145
2805,1429,75,2,14736
2806,1819,98,1,59098
2807,1261,46,2,180350
2808,1990,64,2,101220
2809,739,31,3,164511
2810,1720,51,2,94618
2811,694,7,1,32711
2812,49,70,1,12040
2813,1416,53,1,84749
2814,1872,22,1,11986
2815,1676,14,2,214946
2816,274,82,4,19100
2817,1976,85,2,6710
2818,1730,45,1,83119
2819,825,86,2,15328
2820,349,13,1,77776
2821,450,49,1,61642
2822,498,65,4,320212
2823,741,95,3,32775
2824,960,69,2,27126
2825,1686,22,2,23972
2826,1332,1,1,18728
2827,1612,31,1,54837
2828,1367,75,1,7368
2829,485,42,1,19187
2830,1343,24,2,238954
2831,400,13,1,77776
2832,1044,42,1,19187
2833,459,68,4,25876
2834,1564,2,2,79152
2835,427,91,1,12168
2836,612,54,1,14600
2837,790,18,1,5900
2838,452,36,2,10132
2839,642,29,2,47528
2840,1975,57,2,133438
2841,514,71,1,7789
2842,687,2,1,39576
2843,1126,71,1,7789
2844,703,36,2,10132
2845,1186,38,1,14877
2846,1011,49,3,184926
2847,365,70,4,48160
2848,1643,55,2,75050
2849,629,84,1,2870
2850,1185,60,1,46145
2851,1289,90,1,48184
2852,62,75,1,7368
2853,1032,54,2,29200
2854,1482,4,2,55966
2855,670,92,2,87876
2856,1443,72,1,28435
2857,1817,84,3,8610
2858,90,99,2,10984
2859,342,43,1,11681
2860,1860,63,1,123542
2861,886,44,4,48932
2862,1573,17,2,79144
2863,270,38,4,59508
2864,133,66,1,37917
2865,53,14,1,107473
2866,1680,3,4,356152
2867,541,62,3,297726
2868,1197,62,3,297726
2869,526,26,3,95796
2870,422,54,2,29200
2871,340,4,1,27983
2872,1308,5,2,145290
2873,1269,9,4,430240
2874,1730,76,2,58834
2875,1360,64,2,101220
2876,1864,8,3,178560
2877,526,69,1,13563
2878,1382,56,1,83501
2879,1569,79,3,79308
2880,832,80,1,15160
2881,16,73,4,360368
2882,775,21,2,36656
2883,555,43,1,11681
2884,844,17,1,39572
2885,516,17,4,158288
2886,1841,12,2,239884
2887,1925,88,2,4606
2888,1124,56,2,167002
2889,1533,28,1,14657
2890,1391,74,1,56506
2891,1910,33,2,26130
2892,1321,33,1,13065
2893,420,65,2,160106
2894,1059,48,1,34196
2895,1663,69,2,27126
2896,451,22,2,23972
2897,1257,19,1,19185
2898,400,28,1,14657
2899,422,78,2,52538
2900,1162,12,1,119942
2901,186,54,4,58400
2902,1509,26,1,31932
2903,812,66,2,75834
2904,1699,41,2,22228
2905,1536,4,1,27983
2906,605,93,3,271335
2907,1558,48,1,34196
2908,179,86,1,7664
2909,1893,42,1,19187
2910,1299,60,4,184580
2911,1675,55,2,75050
2912,1537,51,1,47309
2913,403,12,2,239884
2914,174,71,1,7789
2915,1684,36,2,10132
2916,1147,39,1,6484
2917,1556,18,1,5900
2918,411,47,2,150902
2919,761,64,1,50610
2920,1969,60,1,46145
2921,676,52,1,19311
2922,531,45,2,166238
2923,1404,28,1,14657
2924,108,30,4,24580
2925,1793,67,1,30927
2926,1982,75,1,7368
2927,30,91,4,48672
2928,586,10,2,161908
2929,319,48,2,68392
2930,1171,6,1,69980
2931,106,65,1,80053
2932,1172,49,4,246568
2933,39,36,1,5066
2934,1445,24,2,238954
2935,1260,88,3,6909
2936,392,44,1,12233
2937,383,11,2,171398
2938,897,97,2,182394
2939,1414,13,1,77776
2940,206,65,1,80053
2941,1716,96,1,94837
2942,1779,34,1,16296
2943,1634,57,1,66719
2944,87,61,1,132454
2945,1931,32,1,21660
2946,1156,63,2,247084
2947,1482,69,1,13563
2948,616,2,4,158304
2949,463,39,1,6484
2950,187,45,1,83119
2951,522,24,1,119477
2952,192,90,3,144552
2953,1224,80,1,15160
2954,222,92,3,131814
2955,1299,71,1,7789
2956,93,38,4,59508
2957,1682,23,2,72910
2958,554,97,1,91197
2959,813,60,2,92290
2960,350,61,1,132454
2961,107,37,1,2249
2962,1359,30,1,6145
2963,1081,64,2,101220
2964,1011,70,1,12040
2965,102,19,1,19185
2966,274,35,4,65708
2967,1190,86,1,7664
2968,450,77,2,76716
2969,1317,97,4,364788
2970,1829,5,1,72645
2971,534,39,3,19452
2972,1948,1,2,37456
2973,759,98,2,118196
2974,307,7,2,65422
2975,115,84,1,2870
2976,1291,77,4,153432
2977,890,42,1,19187
2978,932,31,2,109674
2979,1031,96,1,94837
2980,505,43,1,11681
2981,380,22,2,23972
2982,983,8,1,59520
2983,764,15,2,247694
2984,1184,39,3,19452
2985,1876,66,2,75834
2986,908,19,1,19185
2987,81,12,1,119942
2988,560,89,4,34568
2989,1585,29,2,47528
2990,1255,33,1,13065
2991,1266,14,2,214946
2992,1071,79,1,26436
2993,84,93,2,180890
2994,943,66,2,75834
2995,1736,41,1,11114
2996,276,45,3,249357
2997,680,99,1,5492
2998,1046,55,1,37525
2999,1561,8,1,59520
3000,1060,25,4,34428
3001,1735,39,1,6484
3002,489,77,1,38358
3003,1081,42,1,19187
3004,1784,25,2,17214
3005,487,96,1,94837
3006,1358,68,2,12938
3007,279,77,1,38358
3008,843,48,1,34196
3009,1847,86,4,30656
3010,1699,27,1,76048
3011,610,97,1,91197
3012,59,32,2,43320
3013,1303,93,3,271335
3014,1762,51,1,47309
3015,1260,71,1,7789
3016,1745,39,1,6484
3017,535,82,4,19100
3018,575,47,1,75451
3019,436,79,1,26436
3020,1412,49,1,61642
3021,346,7,3,98133
3022,122,23,1,36455
3023,1316,36,1,5066
3024,552,31,1,54837
3025,1951,4,1,27983
3026,1874,97,2,182394
3027,347,56,1,83501
3028,1680,87,1,19236
3029,1646,38,2,29754
3030,640,1,1,18728
3031,744,59,2,257800
3032,267,78,3,78807
3033,1034,24,1,119477
3034,1118,86,4,30656
3035,625,54,1,14600
3036,1634,39,4,25936
3037,624,89,1,8642
3038,1826,87,1,19236
3039,1654,12,4,479768
3040,1163,37,1,2249
3041,652,3,2,178076
3042,1120,70,2,24080
3043,203,92,1,43938
3044,1863,17,1,39572
3045,1349,46,2,180350
3046,125,46,2,180350
3047,1575,95,2,21850
3048,1099,72,2,56870
3049,62,58,2,204910
3050,1892,68,2,12938
3051,1493,4,1,27983
3052,172,39,1,6484
3053,675,27,1,76048
3054,224,83,2,16848
3055,705,83,1,8424
3056,1363,64,1,50610
3057,1853,5,4,290580
3058,621,44,3,36699
3059,1865,19,2,38370
3060,1177,3,1,89038
3061,394,21,4,73312
3062,1116,79,1,26436
3063,1802,89,2,17284
3064,1175,12,3,359826
3065,1351,38,1,14877
3066,732,32,2,43320
3067,345,79,1,26436
3068,1489,5,2,145290
3069,440,99,2,10984
3070,436,35,2,32854
3071,846,21,1,18328
3072,1326,37,1,2249
3073,585,77,1,38358
3074,1657,96,1,94837
3075,636,97,2,182394
3076,373,50,1,35335
3077,559,14,1,107473
3078,680,93,2,180890
3079,798,74,1,56506
3080,50,78,2,52538
3081,1973,79,2,52872
3082,1240,55,3,112575
3083,1689,21,3,54984
3084,30,59,4,515600
3085,1337,75,1,7368
3086,742,88,2,4606
3087,1987,94,4,129776
3088,1228,88,3,6909
3089,1733,14,1,107473
3090,564,10,3,242862
3091,359,30,1,6145
3092,1892,22,2,23972
3093,15,77,2,76716
3094,795,43,1,11681
3095,1062,45,2,166238
3096,101,97,2,182394
3097,1610,58,2,204910
3098,120,85,1,3355
3099,725,40,2,173198
3100,1771,5,1,72645
3101,687,95,3,32775
3102,349,20,2,36572
3103,470,27,2,152096
3104,527,14,2,214946
3105,846,45,2,166238
3106,599,53,1,84749
3107,955,19,1,19185
3108,50,33,2,26130
3109,1523,89,2,17284
3110,716,78,1,26269
3111,1950,72,1,28435
3112,1377,27,1,76048
3113,996,65,3,240159
3114,127,52,2,38622
3115,1485,16,2,279204
3116,985,41,2,22228
3117,537,18,1,5900
3118,1271,37,3,6747
3119,83,91,1,12168
3120,1126,44,1,12233
3121,707,40,2,173198
3122,1600,31,1,54837
3123,1383,61,1,132454
3124,10,58,1,102455
3125,861,17,1,39572
3126,232,77,1,38358
3127,1303,50,2,70670
3128,458,19,4,76740
3129,1204,4,1,27983
3130,1036,11,1,85699
3131,398,45,2,166238
3132,1855,3,1,89038
3133,1179,39,1,6484
3134,47,43,2,23362
3135,259,28,2,29314
3136,856,31,3,164511
3137,237,48,1,34196
3138,464,82,1,4775
3139,1489,78,2,52538
3140,321,15,2,247694
3141,1712,83,4,33696
3142,1258,70,1,12040
3143,449,76,1,29417
3144,1452,84,2,5740
3145,449,68,1,6469
3146,1065,9,2,215120
3147,84,78,4,105076
3148,1815,13,2,155552
3149,267,43,1,11681
3150,112,12,1,119942
3151,990,29,3,71292
3152,570,94,1,32444
3153,1222,44,2,24466
3154,1319,68,4,25876
3155,1173,85,2,6710
3156,24,12,2,239884
3157,1404,62,3,297726
3158,1903,79,1,26436
3159,1853,67,2,61854
3160,1163,28,1,14657
3161,1282,83,2,16848
3162,925,4,1,27983
3163,1515,76,1,29417
3164,1625,9,2,215120
3165,562,37,2,4498
3166,1159,84,1,2870
3167,1049,80,1,15160
3168,382,67,1,30927
3169,1564,44,2,24466
3170,1162,98,2,118196
3171,802,78,2,52538
3172,1439,53,1,84749
3173,1998,2,2,79152
3174,1425,44,1,12233
3175,469,65,2,160106
3176,1373,37,1,2249
3177,844,50,4,141340
3178,407,55,1,37525
3179,1520,78,3,78807
3180,73,30,2,12290
3181,1605,9,1,107560
3182,1729,66,1,37917
3183,188,12,1,119942
3184,347,83,4,33696
3185,198,4,2,55966
3186,1412,62,2,198484
3187,1764,71,1,7789
3188,1005,48,1,34196
3189,280,11,1,85699
3190,1116,80,1,15160
3191,865,44,2,24466
3192,1966,42,1,19187
3193,906,83,1,8424
3194,887,31,3,164511
3195,1928,91,2,24336
3196,1658,25,2,17214
3197,978,67,1,30927
3198,139,24,1,119477
3199,1273,87,4,76944
3200,1879,78,1,26269
3201,716,8,2,119040
3202,1909,70,1,12040
3203,1292,53,2,169498
3204,485,79,4,105744
3205,1894,59,1,128900
3206,1682,34,2,32592
3207,1319,14,1,107473
3208,391,2,1,39576
3209,611,85,4,13420
3210,1683,44,1,12233
3211,294,83,2,16848
3212,559,98,1,59098
3213,193,33,2,26130
3214,437,13,1,77776
3215,194,66,2,75834
3216,1890,90,3,144552
3217,1326,26,3,95796
3218,130,72,1,28435
3219,851,19,1,19185
3220,676,62,2,198484
3221,193,22,1,11986
3222,175,59,2,257800
3223,1870,65,4,320212
3224,1005,14,2,214946
3225,509,100,1,26451
3226,1752,75,1,7368
3227,696,100,3,79353
3228,534,5,2,145290
3229,1664,77,3,115074
3230,1824,98,2,118196
3231,768,85,1,3355
3232,1649,53,1,84749
3233,867,33,1,13065
3234,1100,91,1,12168
3235,1027,71,2,15578
3236,1989,9,2,215120
3237,1830,24,1,119477
3238,1070,17,1,39572
3239,1159,99,1,5492
3240,90,17,1,39572
3241,1306,9,1,107560
3242,1299,8,2,119040
3243,1705,13,2,155552
3244,1024,95,1,10925
3245,1256,66,2,75834
3246,511,63,1,123542
3247,116,83,4,33696
3248,1135,28,1,14657
3249,795,25,1,8607
3250,1932,34,2,32592
3251,1185,89,1,8642
3252,1359,50,2,70670
3253,423,38,1,14877
3254,1350,87,2,38472
3255,499,96,3,284511
3256,1083,51,2,94618
3257,1714,24,4,477908
3258,566,99,1,5492
3259,841,78,1,26269
3260,398,1,1,18728
3261,332,53,1,84749
3262,1934,37,2,4498
3263,123,12,1,119942
3264,109,83,1,8424
3265,279,54,2,29200
3266,558,54,2,29200
3267,1062,89,1,8642
3268,781,52,1,19311
3269,1087,9,2,215120
3270,221,14,2,214946
3271,119,3,1,89038
3272,547,75,1,7368
3273,798,74,1,56506
3274,1788,67,4,123708
3275,665,92,1,43938
3276,141,88,1,2303
3277,246,55,4,150100
3278,1298,9,1,107560
3279,1985,46,1,90175
3280,1736,3,1,89038
3281,246,28,2,29314
3282,1510,85,2,6710
3283,1347,2,1,39576
3284,668,68,2,12938
3285,1762,71,1,7789
3286,1343,61,2,264908
3287,1941,58,2,204910
3288,741,80,3,45480
3289,574,57,3,200157
3290,302,9,1,107560
3291,56,18,1,5900
3292,1908,24,4,477908
3293,62,3,3,267114
3294,164,56,2,167002
3295,1572,19,1,19185
3296,1028,39,2,12968
3297,1002,44,1,12233
3298,1801,31,2,109674
3299,1959,79,2,52872
3300,305,74,1,56506
3301,1105,72,4,113740
3302,725,61,1,132454
3303,561,68,1,6469
3304,45,30,3,18435
3305,353,55,2,75050
3306,1943,46,1,90175
3307,1654,5,1,72645
3308,2000,12,2,239884
3309,1132,58,1,102455
3310,260,57,1,66719
3311,1025,77,2,76716
3312,431,36,2,10132
3313,107,19,1,19185
3314,1765,22,2,23972
3315,42,88,1,2303
3316,728,35,1,16427
3317,1322,51,3,141927
3318,677,68,1,6469
3319,488,87,2,38472
3320,1633,45,1,83119
3321,326,6,1,69980
3322,1666,48,2,68392
3323,1825,56,3,250503
3324,1625,14,4,429892
3325,1487,63,1,123542
3326,472,40,1,86599
3327,998,8,1,59520
3328,750,27,1,76048
3329,510,48,1,34196
3330,1387,39,1,6484
3331,1961,78,3,78807
3332,1246,32,2,43320
3333,1224,20,1,18286
3334,1878,57,1,66719
3335,694,77,1,38358
3336,747,40,2,173198
3337,1256,90,1,48184
3338,1849,100,1,26451
3339,35,58,1,102455
3340,59,73,3,270276
3341,1833,88,3,6909
3342,538,58,4,409820
3343,254,22,1,11986
3344,393,68,1,6469
3345,107,97,1,91197
3346,164,96,1,94837
3347,1512,71,1,7789
3348,1325,24,2,238954
3349,306,70,1,12040
3350,473,30,2,12290
3351,1545,9,4,430240
3352,1716,14,1,107473
3353,201,47,3,226353
3354,1619,46,2,180350
3355,91,53,1,84749
3356,304,37,3,6747
3357,68,41,1,11114
3358,1151,42,2,38374
3359,589,21,2,36656
3360,1377,6,4,279920
3361,1523,36,4,20264
3362,1359,9,2,215120
3363,857,17,1,39572
3364,1726,39,3,19452
3365,665,48,1,34196
3366,780,58,2,204910
3367,1114,59,1,128900
3368,894,54,1,14600
3369,1320,82,4,19100
3370,543,67,1,30927
3371,250,14,1,107473
3372,625,1,4,74912
3373,1733,88,4,9212
3374,791,75,1,7368
3375,449,36,2,10132
3376,109,57,3,200157
3377,1986,29,4,95056
3378,1285,81,2,62576
3379,1970,33,2,26130
3380,723,39,3,19452
3381,271,55,2,75050
3382,1864,11,2,171398
3383,98,60,1,46145
3384,1710,9,1,107560
3385,1515,98,4,236392
3386,1375,30,3,18435
3387,1013,23,1,36455
3388,958,21,1,18328
3389,1609,52,1,19311
3390,1962,66,1,37917
3391,1900,1,2,37456
3392,997,37,1,2249
3393,531,57,2,133438
3394,529,55,1,37525
3395,108,33,3,39195
3396,1450,5,2,145290
3397,749,39,1,6484
3398,1844,52,1,19311
3399,1732,89,2,17284
3400,739,33,1,13065
3401,1817,66,1,37917
3402,1398,46,1,90175
3403,45,73,2,180184
3404,1203,64,2,101220
3405,1932,15,1,123847
3406,1048,92,1,43938
3407,243,95,1,10925
3408,1777,28,2,29314
3409,1384,33,2,26130
3410,1295,38,1,14877
3411,720,10,2,161908
3412,744,5,2,145290
3413,1657,98,2,118196
3414,723,7,1,32711
3415,399,76,2,58834
3416,1957,7,1,32711
3417,761,45,2,166238
3418,378,70,1,12040
3419,1595,81,4,125152
3420,503,40,1,86599
3421,1579,94,2,64888
3422,432,64,1,50610
3423,532,42,2,38374
3424,1168,71,2,15578
3425,489,78,3,78807
3426,450,18,2,11800
3427,405,90,2,96368
3428,41,57,1,66719
3429,1145,90,1,48184
3430,1928,13,1,77776
3431,213,9,2,215120
3432,1555,71,2,15578
3433,1381,16,2,279204
